0,1,2,3,4,5,6,7,LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID
-74.0,-69.0,-70.0,-55.0,-70.0,-67.0,-64.0,-58.0,47.0,7.0,0.0,0.0,0.0
-73.0,-71.0,-67.0,-58.0,-74.0,-67.0,-67.0,-61.0,47.0,8.0,0.0,0.0,0.0
-74.0,-71.0,-63.0,-54.0,-73.0,-73.0,-64.0,-59.0,47.0,9.0,0.0,0.0,0.0
-72.0,-68.0,-64.0,-62.0,-71.0,-70.0,-62.0,-55.0,47.0,10.0,0.0,0.0,0.0
-70.0,-70.0,-63.0,-62.0,-71.0,-68.0,-67.0,-59.0,47.0,11.0,0.0,0.0,0.0
-72.0,-70.0,-63.0,-62.0,-75.0,-72.0,-63.0,-59.0,47.0,12.0,0.0,0.0,0.0
-72.0,-69.0,-69.0,-60.0,-74.0,-67.0,-65.0,-56.0,47.0,13.0,0.0,0.0,0.0
-74.0,-71.0,-63.0,-64.0,-72.0,-68.0,-61.0,-57.0,47.0,14.0,0.0,0.0,0.0
-71.0,-70.0,-65.0,-63.0,-69.0,-71.0,-65.0,-56.0,47.0,15.0,0.0,0.0,0.0
-73.0,-73.0,-62.0,-63.0,-73.0,-71.0,-65.0,-55.0,47.0,16.0,0.0,0.0,0.0
-73.0,-72.0,-67.0,-62.0,-75.0,-68.0,-65.0,-53.0,47.0,17.0,0.0,0.0,0.0
-73.0,-71.0,-66.0,-63.0,-75.0,-71.0,-63.0,-55.0,47.0,18.0,0.0,0.0,0.0
-75.0,-73.0,-65.0,-67.0,-74.0,-71.0,-64.0,-54.0,47.0,19.0,0.0,0.0,0.0
-72.0,-68.0,-64.0,-67.0,-70.0,-66.0,-63.0,-54.0,47.0,20.0,0.0,0.0,0.0
-73.0,-69.0,-68.0,-51.0,-73.0,-73.0,-70.0,-67.0,48.0,0.0,0.0,0.0,0.0
-72.0,-71.0,-61.0,-53.0,-71.0,-68.0,-65.0,-68.0,48.0,1.0,0.0,0.0,0.0
-72.0,-71.0,-68.0,-51.0,-70.0,-71.0,-68.0,-68.0,48.0,2.0,0.0,0.0,0.0
-71.0,-72.0,-63.0,-52.0,-73.0,-68.0,-65.0,-64.0,48.0,3.0,0.0,0.0,0.0
-71.0,-68.0,-68.0,-54.0,-74.0,-72.0,-64.0,-65.0,48.0,4.0,0.0,0.0,0.0
-72.0,-70.0,-64.0,-56.0,-72.0,-70.0,-70.0,-63.0,48.0,5.0,0.0,0.0,0.0
-72.0,-67.0,-63.0,-56.0,-74.0,-69.0,-67.0,-64.0,48.0,6.0,0.0,0.0,0.0
-74.0,-70.0,-65.0,-60.0,-75.0,-70.0,-65.0,-60.0,48.0,7.0,0.0,0.0,0.0
-75.0,-69.0,-64.0,-58.0,-76.0,-71.0,-67.0,-63.0,48.0,8.0,0.0,0.0,0.0
-71.0,-72.0,-64.0,-57.0,-74.0,-68.0,-63.0,-62.0,48.0,9.0,0.0,0.0,0.0
-70.0,-69.0,-67.0,-60.0,-73.0,-71.0,-60.0,-59.0,48.0,10.0,0.0,0.0,0.0
-76.0,-69.0,-69.0,-59.0,-72.0,-70.0,-64.0,-61.0,48.0,11.0,0.0,0.0,0.0
-70.0,-72.0,-67.0,-59.0,-74.0,-72.0,-67.0,-60.0,48.0,12.0,0.0,0.0,0.0
-72.0,-75.0,-63.0,-61.0,-72.0,-72.0,-63.0,-61.0,48.0,13.0,0.0,0.0,0.0
-70.0,-72.0,-68.0,-63.0,-74.0,-69.0,-64.0,-60.0,48.0,14.0,0.0,0.0,0.0
-74.0,-70.0,-66.0,-64.0,-66.0,-70.0,-62.0,-60.0,48.0,15.0,0.0,0.0,0.0
-73.0,-68.0,-66.0,-67.0,-74.0,-69.0,-60.0,-53.0,48.0,16.0,0.0,0.0,0.0
-71.0,-70.0,-65.0,-64.0,-71.0,-68.0,-63.0,-52.0,48.0,17.0,0.0,0.0,0.0
-70.0,-71.0,-63.0,-66.0,-73.0,-72.0,-62.0,-54.0,48.0,18.0,0.0,0.0,0.0
-75.0,-68.0,-65.0,-64.0,-70.0,-69.0,-63.0,-51.0,48.0,19.0,0.0,0.0,0.0
-74.0,-72.0,-70.0,-65.0,-73.0,-69.0,-65.0,-57.0,48.0,20.0,0.0,0.0,0.0
-71.0,-71.0,-64.0,-54.0,-76.0,-71.0,-69.0,-67.0,49.0,0.0,0.0,0.0,0.0
-72.0,-70.0,-61.0,-46.0,-73.0,-69.0,-65.0,-65.0,49.0,1.0,0.0,0.0,0.0
-74.0,-71.0,-69.0,-52.0,-72.0,-73.0,-68.0,-64.0,49.0,2.0,0.0,0.0,0.0
-71.0,-71.0,-67.0,-52.0,-73.0,-71.0,-68.0,-69.0,49.0,3.0,0.0,0.0,0.0
-72.0,-69.0,-63.0,-54.0,-73.0,-70.0,-66.0,-64.0,49.0,4.0,0.0,0.0,0.0
-72.0,-70.0,-66.0,-57.0,-75.0,-70.0,-63.0,-60.0,49.0,5.0,0.0,0.0,0.0
-75.0,-71.0,-66.0,-56.0,-74.0,-69.0,-67.0,-65.0,49.0,6.0,0.0,0.0,0.0
-72.0,-70.0,-65.0,-58.0,-74.0,-67.0,-66.0,-59.0,49.0,7.0,0.0,0.0,0.0
-73.0,-67.0,-69.0,-60.0,-73.0,-73.0,-65.0,-58.0,49.0,8.0,0.0,0.0,0.0
-74.0,-71.0,-67.0,-59.0,-75.0,-70.0,-65.0,-62.0,49.0,9.0,0.0,0.0,0.0
-75.0,-71.0,-67.0,-60.0,-76.0,-67.0,-68.0,-61.0,49.0,10.0,0.0,0.0,0.0
-76.0,-65.0,-65.0,-63.0,-71.0,-70.0,-65.0,-58.0,49.0,11.0,0.0,0.0,0.0
-75.0,-71.0,-66.0,-63.0,-71.0,-73.0,-65.0,-64.0,49.0,12.0,0.0,0.0,0.0
-74.0,-69.0,-64.0,-61.0,-72.0,-68.0,-64.0,-57.0,49.0,13.0,0.0,0.0,0.0
-73.0,-69.0,-65.0,-62.0,-70.0,-71.0,-66.0,-61.0,49.0,14.0,0.0,0.0,0.0
-71.0,-69.0,-65.0,-63.0,-74.0,-72.0,-65.0,-55.0,49.0,15.0,0.0,0.0,0.0
-75.0,-69.0,-66.0,-66.0,-75.0,-68.0,-63.0,-58.0,49.0,16.0,0.0,0.0,0.0
-74.0,-73.0,-66.0,-64.0,-76.0,-71.0,-64.0,-51.0,49.0,17.0,0.0,0.0,0.0
-73.0,-73.0,-66.0,-65.0,-73.0,-71.0,-67.0,-60.0,49.0,18.0,0.0,0.0,0.0
-73.0,-71.0,-67.0,-67.0,-74.0,-70.0,-65.0,-54.0,49.0,19.0,0.0,0.0,0.0
-76.0,-75.0,-67.0,-69.0,-70.0,-72.0,-63.0,-56.0,49.0,20.0,0.0,0.0,0.0
-76.0,-69.0,-67.0,-57.0,-76.0,-75.0,-67.0,-62.0,50.0,0.0,0.0,0.0,0.0
-73.0,-70.0,-65.0,-55.0,-71.0,-71.0,-69.0,-65.0,50.0,1.0,0.0,0.0,0.0
-71.0,-71.0,-65.0,-57.0,-75.0,-71.0,-68.0,-68.0,50.0,2.0,0.0,0.0,0.0
-77.0,-73.0,-69.0,-57.0,-75.0,-69.0,-65.0,-67.0,50.0,3.0,0.0,0.0,0.0
-77.0,-69.0,-63.0,-56.0,-75.0,-73.0,-72.0,-63.0,50.0,4.0,0.0,0.0,0.0
-75.0,-72.0,-63.0,-56.0,-75.0,-71.0,-64.0,-63.0,50.0,5.0,0.0,0.0,0.0
-72.0,-70.0,-64.0,-54.0,-72.0,-71.0,-65.0,-66.0,50.0,6.0,0.0,0.0,0.0
-71.0,-69.0,-63.0,-57.0,-72.0,-73.0,-67.0,-61.0,50.0,7.0,0.0,0.0,0.0
-74.0,-72.0,-68.0,-58.0,-72.0,-70.0,-66.0,-61.0,50.0,8.0,0.0,0.0,0.0
-76.0,-68.0,-67.0,-59.0,-76.0,-71.0,-65.0,-63.0,50.0,9.0,0.0,0.0,0.0
-72.0,-71.0,-65.0,-58.0,-76.0,-71.0,-70.0,-65.0,50.0,10.0,0.0,0.0,0.0
-77.0,-73.0,-65.0,-62.0,-71.0,-74.0,-65.0,-60.0,50.0,11.0,0.0,0.0,0.0
-75.0,-70.0,-67.0,-63.0,-74.0,-73.0,-64.0,-63.0,50.0,12.0,0.0,0.0,0.0
-75.0,-67.0,-66.0,-61.0,-74.0,-73.0,-64.0,-59.0,50.0,13.0,0.0,0.0,0.0
-72.0,-73.0,-69.0,-63.0,-70.0,-72.0,-68.0,-58.0,50.0,14.0,0.0,0.0,0.0
-70.0,-72.0,-68.0,-64.0,-73.0,-67.0,-62.0,-62.0,50.0,15.0,0.0,0.0,0.0
-75.0,-75.0,-65.0,-64.0,-70.0,-71.0,-65.0,-55.0,50.0,16.0,0.0,0.0,0.0
-73.0,-73.0,-67.0,-66.0,-74.0,-70.0,-65.0,-55.0,50.0,17.0,0.0,0.0,0.0
-73.0,-71.0,-69.0,-65.0,-72.0,-72.0,-62.0,-55.0,50.0,18.0,0.0,0.0,0.0
-73.0,-71.0,-66.0,-62.0,-77.0,-70.0,-66.0,-56.0,50.0,19.0,0.0,0.0,0.0
-77.0,-71.0,-69.0,-65.0,-72.0,-68.0,-62.0,-56.0,50.0,20.0,0.0,0.0,0.0
-55.0,-65.0,-71.0,-73.0,-69.0,-68.0,-71.0,-75.0,0.0,0.0,0.0,0.0,0.0
-55.0,-66.0,-71.0,-72.0,-64.0,-71.0,-71.0,-76.0,0.0,1.0,0.0,0.0,0.0
-54.0,-64.0,-71.0,-75.0,-65.0,-69.0,-73.0,-72.0,0.0,2.0,0.0,0.0,0.0
-60.0,-64.0,-73.0,-75.0,-66.0,-67.0,-74.0,-72.0,0.0,3.0,0.0,0.0,0.0
-56.0,-63.0,-71.0,-70.0,-69.0,-64.0,-70.0,-70.0,0.0,4.0,0.0,0.0,0.0
-56.0,-65.0,-68.0,-74.0,-64.0,-65.0,-70.0,-70.0,0.0,5.0,0.0,0.0,0.0
-57.0,-63.0,-70.0,-74.0,-61.0,-64.0,-72.0,-72.0,0.0,6.0,0.0,0.0,0.0
-60.0,-65.0,-68.0,-71.0,-61.0,-66.0,-71.0,-73.0,0.0,7.0,0.0,0.0,0.0
-59.0,-65.0,-71.0,-74.0,-61.0,-66.0,-74.0,-69.0,0.0,8.0,0.0,0.0,0.0
-59.0,-67.0,-70.0,-73.0,-60.0,-65.0,-67.0,-74.0,0.0,9.0,0.0,0.0,0.0
-62.0,-67.0,-68.0,-74.0,-59.0,-66.0,-72.0,-73.0,0.0,10.0,0.0,0.0,0.0
-61.0,-66.0,-71.0,-72.0,-56.0,-67.0,-69.0,-73.0,0.0,11.0,0.0,0.0,0.0
-64.0,-68.0,-70.0,-77.0,-57.0,-64.0,-70.0,-77.0,0.0,12.0,0.0,0.0,0.0
-64.0,-67.0,-66.0,-72.0,-60.0,-68.0,-71.0,-74.0,0.0,13.0,0.0,0.0,0.0
-64.0,-67.0,-71.0,-74.0,-59.0,-66.0,-68.0,-74.0,0.0,14.0,0.0,0.0,0.0
-65.0,-70.0,-73.0,-75.0,-58.0,-64.0,-66.0,-76.0,0.0,15.0,0.0,0.0,0.0
-65.0,-70.0,-74.0,-72.0,-57.0,-65.0,-71.0,-75.0,0.0,16.0,0.0,0.0,0.0
-63.0,-65.0,-69.0,-73.0,-58.0,-62.0,-71.0,-72.0,0.0,17.0,0.0,0.0,0.0
-63.0,-68.0,-77.0,-72.0,-57.0,-65.0,-72.0,-76.0,0.0,18.0,0.0,0.0,0.0
-65.0,-66.0,-73.0,-74.0,-53.0,-69.0,-72.0,-76.0,0.0,19.0,0.0,0.0,0.0
-65.0,-68.0,-73.0,-73.0,-57.0,-65.0,-73.0,-75.0,0.0,20.0,0.0,0.0,0.0
-51.0,-63.0,-68.0,-73.0,-65.0,-65.0,-72.0,-75.0,1.0,0.0,0.0,0.0,0.0
-54.0,-71.0,-72.0,-73.0,-68.0,-67.0,-71.0,-75.0,1.0,1.0,0.0,0.0,0.0
-56.0,-65.0,-71.0,-72.0,-65.0,-68.0,-75.0,-70.0,1.0,2.0,0.0,0.0,0.0
-52.0,-62.0,-67.0,-72.0,-67.0,-66.0,-70.0,-74.0,1.0,3.0,0.0,0.0,0.0
-53.0,-63.0,-69.0,-74.0,-66.0,-64.0,-71.0,-75.0,1.0,4.0,0.0,0.0,0.0
-54.0,-67.0,-70.0,-71.0,-64.0,-68.0,-70.0,-76.0,1.0,5.0,0.0,0.0,0.0
-56.0,-65.0,-71.0,-74.0,-60.0,-66.0,-73.0,-72.0,1.0,6.0,0.0,0.0,0.0
-57.0,-62.0,-72.0,-76.0,-63.0,-63.0,-67.0,-72.0,1.0,7.0,0.0,0.0,0.0
-58.0,-67.0,-73.0,-77.0,-63.0,-64.0,-69.0,-73.0,1.0,8.0,0.0,0.0,0.0
-61.0,-65.0,-69.0,-72.0,-59.0,-65.0,-78.0,-74.0,1.0,9.0,0.0,0.0,0.0
-60.0,-65.0,-71.0,-72.0,-62.0,-63.0,-68.0,-75.0,1.0,10.0,0.0,0.0,0.0
-63.0,-64.0,-68.0,-72.0,-59.0,-67.0,-70.0,-71.0,1.0,11.0,0.0,0.0,0.0
-64.0,-66.0,-70.0,-75.0,-59.0,-65.0,-72.0,-73.0,1.0,12.0,0.0,0.0,0.0
-62.0,-66.0,-71.0,-73.0,-61.0,-61.0,-69.0,-73.0,1.0,13.0,0.0,0.0,0.0
-63.0,-69.0,-68.0,-75.0,-54.0,-62.0,-70.0,-79.0,1.0,14.0,0.0,0.0,0.0
-60.0,-69.0,-70.0,-74.0,-54.0,-65.0,-73.0,-73.0,1.0,15.0,0.0,0.0,0.0
-63.0,-65.0,-69.0,-76.0,-58.0,-66.0,-72.0,-73.0,1.0,16.0,0.0,0.0,0.0
-63.0,-69.0,-70.0,-72.0,-58.0,-59.0,-68.0,-70.0,1.0,17.0,0.0,0.0,0.0
-67.0,-69.0,-72.0,-76.0,-54.0,-69.0,-70.0,-73.0,1.0,18.0,0.0,0.0,0.0
-68.0,-66.0,-69.0,-73.0,-54.0,-63.0,-66.0,-73.0,1.0,19.0,0.0,0.0,0.0
-70.0,-64.0,-74.0,-74.0,-51.0,-66.0,-74.0,-72.0,1.0,20.0,0.0,0.0,0.0
-56.0,-64.0,-70.0,-69.0,-69.0,-66.0,-73.0,-72.0,2.0,0.0,0.0,0.0,0.0
-51.0,-63.0,-71.0,-74.0,-64.0,-66.0,-70.0,-72.0,2.0,1.0,0.0,0.0,0.0
-52.0,-65.0,-67.0,-75.0,-65.0,-70.0,-73.0,-78.0,2.0,2.0,0.0,0.0,0.0
-52.0,-62.0,-71.0,-74.0,-63.0,-65.0,-72.0,-71.0,2.0,3.0,0.0,0.0,0.0
-54.0,-62.0,-70.0,-73.0,-63.0,-63.0,-68.0,-72.0,2.0,4.0,0.0,0.0,0.0
-53.0,-66.0,-68.0,-73.0,-69.0,-64.0,-73.0,-73.0,2.0,5.0,0.0,0.0,0.0
-55.0,-61.0,-65.0,-72.0,-60.0,-67.0,-70.0,-74.0,2.0,6.0,0.0,0.0,0.0
-57.0,-65.0,-72.0,-73.0,-63.0,-67.0,-70.0,-76.0,2.0,7.0,0.0,0.0,0.0
-57.0,-65.0,-70.0,-71.0,-60.0,-65.0,-69.0,-74.0,2.0,8.0,0.0,0.0,0.0
-59.0,-63.0,-67.0,-75.0,-60.0,-68.0,-75.0,-76.0,2.0,9.0,0.0,0.0,0.0
-60.0,-65.0,-67.0,-74.0,-59.0,-66.0,-70.0,-74.0,2.0,10.0,0.0,0.0,0.0
-55.0,-63.0,-68.0,-72.0,-62.0,-65.0,-68.0,-72.0,2.0,11.0,0.0,0.0,0.0
-61.0,-64.0,-70.0,-73.0,-60.0,-62.0,-67.0,-71.0,2.0,12.0,0.0,0.0,0.0
-60.0,-63.0,-69.0,-74.0,-58.0,-66.0,-69.0,-71.0,2.0,13.0,0.0,0.0,0.0
-66.0,-63.0,-73.0,-76.0,-57.0,-64.0,-71.0,-74.0,2.0,14.0,0.0,0.0,0.0
-64.0,-68.0,-73.0,-72.0,-54.0,-66.0,-69.0,-72.0,2.0,15.0,0.0,0.0,0.0
-60.0,-69.0,-70.0,-72.0,-58.0,-66.0,-70.0,-75.0,2.0,16.0,0.0,0.0,0.0
-63.0,-68.0,-73.0,-69.0,-57.0,-63.0,-68.0,-74.0,2.0,17.0,0.0,0.0,0.0
-61.0,-67.0,-69.0,-69.0,-53.0,-68.0,-67.0,-72.0,2.0,18.0,0.0,0.0,0.0
-62.0,-63.0,-69.0,-76.0,-55.0,-65.0,-69.0,-73.0,2.0,19.0,0.0,0.0,0.0
-64.0,-63.0,-68.0,-71.0,-56.0,-62.0,-71.0,-74.0,2.0,20.0,0.0,0.0,0.0
-50.0,-67.0,-70.0,-71.0,-63.0,-66.0,-76.0,-72.0,3.0,0.0,0.0,0.0,0.0
-50.0,-66.0,-71.0,-79.0,-63.0,-65.0,-71.0,-72.0,3.0,1.0,0.0,0.0,0.0
-54.0,-63.0,-67.0,-69.0,-65.0,-70.0,-72.0,-73.0,3.0,2.0,0.0,0.0,0.0
-51.0,-68.0,-68.0,-75.0,-63.0,-71.0,-72.0,-68.0,3.0,3.0,0.0,0.0,0.0
-52.0,-64.0,-71.0,-71.0,-64.0,-69.0,-69.0,-73.0,3.0,4.0,0.0,0.0,0.0
-52.0,-63.0,-69.0,-73.0,-62.0,-67.0,-68.0,-76.0,3.0,5.0,0.0,0.0,0.0
-52.0,-64.0,-71.0,-71.0,-64.0,-66.0,-70.0,-70.0,3.0,6.0,0.0,0.0,0.0
-55.0,-61.0,-66.0,-77.0,-61.0,-65.0,-69.0,-72.0,3.0,7.0,0.0,0.0,0.0
-59.0,-70.0,-69.0,-75.0,-60.0,-63.0,-67.0,-73.0,3.0,8.0,0.0,0.0,0.0
-58.0,-62.0,-68.0,-68.0,-62.0,-65.0,-66.0,-72.0,3.0,9.0,0.0,0.0,0.0
-58.0,-62.0,-73.0,-71.0,-60.0,-64.0,-66.0,-75.0,3.0,10.0,0.0,0.0,0.0
-63.0,-66.0,-70.0,-73.0,-61.0,-64.0,-69.0,-73.0,3.0,11.0,0.0,0.0,0.0
-62.0,-64.0,-68.0,-70.0,-59.0,-61.0,-69.0,-74.0,3.0,12.0,0.0,0.0,0.0
-64.0,-64.0,-76.0,-71.0,-55.0,-65.0,-67.0,-76.0,3.0,13.0,0.0,0.0,0.0
-62.0,-68.0,-70.0,-71.0,-55.0,-65.0,-67.0,-70.0,3.0,14.0,0.0,0.0,0.0
-62.0,-68.0,-68.0,-73.0,-59.0,-65.0,-68.0,-72.0,3.0,15.0,0.0,0.0,0.0
-64.0,-68.0,-69.0,-71.0,-54.0,-63.0,-68.0,-69.0,3.0,16.0,0.0,0.0,0.0
-63.0,-68.0,-72.0,-73.0,-53.0,-62.0,-68.0,-76.0,3.0,17.0,0.0,0.0,0.0
-66.0,-69.0,-68.0,-71.0,-54.0,-64.0,-74.0,-74.0,3.0,18.0,0.0,0.0,0.0
-62.0,-67.0,-71.0,-74.0,-53.0,-68.0,-69.0,-74.0,3.0,19.0,0.0,0.0,0.0
-70.0,-65.0,-73.0,-73.0,-55.0,-63.0,-69.0,-75.0,3.0,20.0,0.0,0.0,0.0
-50.0,-65.0,-69.0,-72.0,-69.0,-68.0,-75.0,-73.0,4.0,0.0,0.0,0.0,0.0
-49.0,-63.0,-71.0,-73.0,-64.0,-66.0,-70.0,-74.0,4.0,1.0,0.0,0.0,0.0
-53.0,-60.0,-71.0,-73.0,-63.0,-69.0,-69.0,-72.0,4.0,2.0,0.0,0.0,0.0
-49.0,-62.0,-69.0,-71.0,-68.0,-67.0,-73.0,-76.0,4.0,3.0,0.0,0.0,0.0
-52.0,-64.0,-67.0,-71.0,-65.0,-65.0,-67.0,-72.0,4.0,4.0,0.0,0.0,0.0
-55.0,-64.0,-69.0,-71.0,-62.0,-64.0,-69.0,-71.0,4.0,5.0,0.0,0.0,0.0
-51.0,-64.0,-71.0,-71.0,-65.0,-66.0,-68.0,-73.0,4.0,6.0,0.0,0.0,0.0
-58.0,-64.0,-71.0,-72.0,-62.0,-70.0,-70.0,-74.0,4.0,7.0,0.0,0.0,0.0
-59.0,-63.0,-69.0,-71.0,-61.0,-61.0,-68.0,-72.0,4.0,8.0,0.0,0.0,0.0
-60.0,-63.0,-72.0,-71.0,-61.0,-64.0,-74.0,-70.0,4.0,9.0,0.0,0.0,0.0
-59.0,-65.0,-69.0,-72.0,-61.0,-65.0,-67.0,-70.0,4.0,10.0,0.0,0.0,0.0
-62.0,-65.0,-70.0,-72.0,-60.0,-67.0,-71.0,-72.0,4.0,11.0,0.0,0.0,0.0
-60.0,-64.0,-74.0,-69.0,-59.0,-65.0,-68.0,-72.0,4.0,12.0,0.0,0.0,0.0
-60.0,-66.0,-71.0,-72.0,-58.0,-62.0,-74.0,-72.0,4.0,13.0,0.0,0.0,0.0
-59.0,-67.0,-70.0,-73.0,-57.0,-63.0,-67.0,-68.0,4.0,14.0,0.0,0.0,0.0
-64.0,-68.0,-74.0,-70.0,-58.0,-65.0,-67.0,-76.0,4.0,15.0,0.0,0.0,0.0
-64.0,-67.0,-70.0,-73.0,-54.0,-61.0,-66.0,-74.0,4.0,16.0,0.0,0.0,0.0
-63.0,-64.0,-74.0,-72.0,-53.0,-60.0,-69.0,-73.0,4.0,17.0,0.0,0.0,0.0
-67.0,-65.0,-74.0,-70.0,-54.0,-63.0,-71.0,-76.0,4.0,18.0,0.0,0.0,0.0
-67.0,-66.0,-71.0,-70.0,-55.0,-63.0,-70.0,-71.0,4.0,19.0,0.0,0.0,0.0
-65.0,-69.0,-69.0,-74.0,-55.0,-62.0,-69.0,-74.0,4.0,20.0,0.0,0.0,0.0
-50.0,-63.0,-69.0,-75.0,-64.0,-65.0,-73.0,-75.0,5.0,0.0,0.0,0.0,0.0
-50.0,-61.0,-65.0,-72.0,-63.0,-65.0,-70.0,-73.0,5.0,1.0,0.0,0.0,0.0
-48.0,-62.0,-69.0,-73.0,-66.0,-67.0,-70.0,-74.0,5.0,2.0,0.0,0.0,0.0
-53.0,-65.0,-70.0,-73.0,-65.0,-64.0,-70.0,-71.0,5.0,3.0,0.0,0.0,0.0
-50.0,-61.0,-69.0,-70.0,-64.0,-66.0,-69.0,-71.0,5.0,4.0,0.0,0.0,0.0
-54.0,-61.0,-69.0,-71.0,-66.0,-68.0,-69.0,-70.0,5.0,5.0,0.0,0.0,0.0
-53.0,-63.0,-71.0,-73.0,-63.0,-66.0,-70.0,-72.0,5.0,6.0,0.0,0.0,0.0
-57.0,-62.0,-67.0,-75.0,-61.0,-67.0,-71.0,-75.0,5.0,7.0,0.0,0.0,0.0
-58.0,-61.0,-67.0,-71.0,-59.0,-67.0,-70.0,-72.0,5.0,8.0,0.0,0.0,0.0
-62.0,-66.0,-69.0,-70.0,-63.0,-66.0,-68.0,-68.0,5.0,9.0,0.0,0.0,0.0
-58.0,-62.0,-70.0,-74.0,-60.0,-65.0,-71.0,-75.0,5.0,10.0,0.0,0.0,0.0
-60.0,-63.0,-72.0,-72.0,-56.0,-62.0,-66.0,-76.0,5.0,11.0,0.0,0.0,0.0
-61.0,-64.0,-67.0,-74.0,-59.0,-68.0,-68.0,-75.0,5.0,12.0,0.0,0.0,0.0
-64.0,-65.0,-69.0,-73.0,-58.0,-61.0,-70.0,-75.0,5.0,13.0,0.0,0.0,0.0
-60.0,-64.0,-72.0,-76.0,-56.0,-61.0,-67.0,-78.0,5.0,14.0,0.0,0.0,0.0
-64.0,-63.0,-69.0,-75.0,-53.0,-69.0,-65.0,-75.0,5.0,15.0,0.0,0.0,0.0
-65.0,-68.0,-68.0,-75.0,-53.0,-64.0,-68.0,-75.0,5.0,16.0,0.0,0.0,0.0
-65.0,-65.0,-71.0,-73.0,-55.0,-63.0,-70.0,-68.0,5.0,17.0,0.0,0.0,0.0
-65.0,-69.0,-68.0,-73.0,-51.0,-62.0,-69.0,-68.0,5.0,18.0,0.0,0.0,0.0
-64.0,-66.0,-71.0,-73.0,-52.0,-61.0,-70.0,-72.0,5.0,19.0,0.0,0.0,0.0
-66.0,-67.0,-71.0,-73.0,-54.0,-64.0,-69.0,-69.0,5.0,20.0,0.0,0.0,0.0
-53.0,-62.0,-70.0,-73.0,-66.0,-70.0,-72.0,-72.0,6.0,0.0,0.0,0.0,0.0
-49.0,-63.0,-67.0,-72.0,-70.0,-68.0,-69.0,-72.0,6.0,1.0,0.0,0.0,0.0
-52.0,-62.0,-68.0,-72.0,-66.0,-66.0,-66.0,-73.0,6.0,2.0,0.0,0.0,0.0
-50.0,-63.0,-72.0,-70.0,-66.0,-65.0,-71.0,-75.0,6.0,3.0,0.0,0.0,0.0
-52.0,-59.0,-66.0,-69.0,-65.0,-66.0,-71.0,-71.0,6.0,4.0,0.0,0.0,0.0
-55.0,-59.0,-72.0,-72.0,-62.0,-65.0,-67.0,-75.0,6.0,5.0,0.0,0.0,0.0
-56.0,-62.0,-72.0,-69.0,-64.0,-70.0,-68.0,-75.0,6.0,6.0,0.0,0.0,0.0
-55.0,-61.0,-68.0,-73.0,-60.0,-66.0,-67.0,-71.0,6.0,7.0,0.0,0.0,0.0
-59.0,-61.0,-70.0,-74.0,-62.0,-61.0,-69.0,-72.0,6.0,8.0,0.0,0.0,0.0
-58.0,-62.0,-73.0,-74.0,-58.0,-67.0,-71.0,-71.0,6.0,9.0,0.0,0.0,0.0
-62.0,-63.0,-70.0,-71.0,-61.0,-65.0,-68.0,-73.0,6.0,10.0,0.0,0.0,0.0
-62.0,-66.0,-70.0,-71.0,-61.0,-63.0,-69.0,-73.0,6.0,11.0,0.0,0.0,0.0
-63.0,-65.0,-68.0,-70.0,-56.0,-60.0,-67.0,-70.0,6.0,12.0,0.0,0.0,0.0
-62.0,-67.0,-68.0,-70.0,-54.0,-61.0,-71.0,-71.0,6.0,13.0,0.0,0.0,0.0
-65.0,-62.0,-68.0,-71.0,-57.0,-61.0,-73.0,-73.0,6.0,14.0,0.0,0.0,0.0
-65.0,-67.0,-69.0,-70.0,-57.0,-60.0,-73.0,-73.0,6.0,15.0,0.0,0.0,0.0
-66.0,-70.0,-70.0,-71.0,-61.0,-61.0,-66.0,-69.0,6.0,16.0,0.0,0.0,0.0
-62.0,-68.0,-69.0,-73.0,-53.0,-62.0,-70.0,-74.0,6.0,17.0,0.0,0.0,0.0
-64.0,-69.0,-69.0,-73.0,-54.0,-60.0,-69.0,-68.0,6.0,18.0,0.0,0.0,0.0
-65.0,-68.0,-70.0,-73.0,-53.0,-63.0,-69.0,-77.0,6.0,19.0,0.0,0.0,0.0
-70.0,-67.0,-71.0,-77.0,-55.0,-60.0,-69.0,-71.0,6.0,20.0,0.0,0.0,0.0
-53.0,-59.0,-68.0,-74.0,-71.0,-66.0,-71.0,-73.0,7.0,0.0,0.0,0.0,0.0
-54.0,-63.0,-69.0,-72.0,-67.0,-62.0,-69.0,-75.0,7.0,1.0,0.0,0.0,0.0
-51.0,-65.0,-66.0,-71.0,-66.0,-69.0,-71.0,-70.0,7.0,2.0,0.0,0.0,0.0
-52.0,-62.0,-68.0,-72.0,-60.0,-69.0,-69.0,-73.0,7.0,3.0,0.0,0.0,0.0
-56.0,-59.0,-64.0,-70.0,-64.0,-67.0,-68.0,-72.0,7.0,4.0,0.0,0.0,0.0
-52.0,-62.0,-67.0,-72.0,-64.0,-66.0,-69.0,-73.0,7.0,5.0,0.0,0.0,0.0
-58.0,-63.0,-69.0,-72.0,-63.0,-65.0,-72.0,-73.0,7.0,6.0,0.0,0.0,0.0
-57.0,-65.0,-70.0,-72.0,-59.0,-66.0,-72.0,-72.0,7.0,7.0,0.0,0.0,0.0
